date,shop,total_sales
2015-08-11,Shop1,3480.6
2015-08-10,Shop1,3381.77
2015-08-08,Shop1,3857.54
2015-08-07,Shop1,5435.82
2015-08-06,Shop1,4234.93
2015-08-05,Shop1,3001.3
2015-08-04,Shop1,3144.63
2015-08-03,Shop1,7457.43
2015-08-01,Shop1,5976.75
2015-07-31,Shop1,5437.72
2015-07-30,Shop1,5058.31
2015-07-29,Shop1,5964.88
2015-07-28,Shop1,3665.05
2015-07-27,Shop1,5169.49
2015-07-25,Shop1,3048.58
2015-07-24,Shop1,5870.92
2015-07-23,Shop1,1683.29
2015-07-22,Shop1,3180.59
2015-07-21,Shop1,7102.28
2015-07-20,Shop1,3850.82
2015-07-18,Shop1,5636.88
2015-07-17,Shop1,7536.69
2015-07-16,Shop1,3574.14
2015-07-15,Shop1,4404.5
2015-07-14,Shop1,6123.83
2015-07-13,Shop1,4810.5
2015-07-11,Shop1,5140.07
2015-07-10,Shop1,4039.68
2015-07-09,Shop1,2562.18
2015-07-08,Shop1,7219.25
2015-07-07,Shop1,5761.13
2015-07-06,Shop1,7299.78
2015-07-03,Shop1,5498.84
2015-07-02,Shop1,3782.42
2015-07-01,Shop1,9311.97
2015-06-30,Shop1,3923.07
2015-06-29,Shop1,4829.54
2015-06-27,Shop1,7954.22
2015-06-26,Shop1,6048.08
2015-06-25,Shop1,5372.79
2015-06-24,Shop1,2923.5
2015-06-23,Shop1,2206.36
2015-06-22,Shop1,5526.12
2015-06-20,Shop1,8549.69
2015-06-19,Shop1,8263.81
2015-06-18,Shop1,1193.9
2015-06-17,Shop1,2227.35
2015-06-16,Shop1,5681.6
2015-06-15,Shop1,2312.95
2015-06-13,Shop1,8347.63
2015-06-12,Shop1,9632.21
2015-06-11,Shop1,1247.37
2015-06-10,Shop1,5278.08
2015-06-09,Shop1,6231.3
2015-06-08,Shop1,4156.9
2015-06-06,Shop1,2984.42
2015-06-05,Shop1,3349.46
2015-06-04,Shop1,1921.91
2015-06-03,Shop1,2930.42
2015-06-02,Shop1,7210.39
2015-06-01,Shop1,2812.28
2015-05-30,Shop1,4089.79
2015-05-29,Shop1,6493.16
2015-05-28,Shop1,4574.73
2015-05-27,Shop1,3892.96
2015-05-26,Shop1,5516.56
2015-05-23,Shop1,6327.12
2015-05-22,Shop1,9412.51
2015-05-21,Shop1,4312.37
2015-05-20,Shop1,5553.85
2015-05-19,Shop1,6585.73
2015-05-18,Shop1,11718.73
2015-05-16,Shop1,2950.25
2015-05-15,Shop1,5374.0
2015-05-14,Shop1,4384.07
2015-05-13,Shop1,1790.07
2015-05-12,Shop1,1473.59
2015-05-11,Shop1,4938.32
2015-05-09,Shop1,4097.38
2015-05-08,Shop1,9042.02
2015-05-07,Shop1,542.07
2015-05-06,Shop1,3631.99
2015-05-05,Shop1,3549.51
2015-05-04,Shop1,6697.07
2015-05-02,Shop1,5586.23
2015-05-01,Shop1,4481.01
2015-04-30,Shop1,2092.51
2015-04-29,Shop1,3770.2
2015-04-28,Shop1,6838.26
2015-04-27,Shop1,6704.17
2015-04-25,Shop1,5149.47
2015-04-24,Shop1,6495.4
2015-04-23,Shop1,3150.49
2015-04-22,Shop1,3578.71
2015-04-21,Shop1,3423.05
2015-04-20,Shop1,6424.17
2015-04-18,Shop1,6269.46
2015-04-17,Shop1,5110.21
2015-04-16,Shop1,3970.44
2015-04-15,Shop1,7373.65
2015-04-14,Shop1,8608.19
2015-04-13,Shop1,2994.57
2015-04-11,Shop1,3776.89
2015-04-10,Shop1,4689.87
2015-04-09,Shop1,6335.95
2015-04-08,Shop1,4150.81
2015-04-07,Shop1,5432.04
2015-04-06,Shop1,4206.38
2015-04-04,Shop1,6443.22
2015-04-03,Shop1,5234.65
2015-04-02,Shop1,2060.09
2015-04-01,Shop1,3730.09
2015-03-31,Shop1,4160.52
2015-03-30,Shop1,3795.4
2015-03-28,Shop1,7800.33
2015-03-27,Shop1,9572.32
2015-03-26,Shop1,4902.01
2015-03-25,Shop1,2134.46
2015-03-24,Shop1,3672.54
2015-03-23,Shop1,5135.78
2015-03-21,Shop1,5014.37
2015-03-20,Shop1,2751.36
2015-03-19,Shop1,4136.47
2015-03-18,Shop1,7962.37
2015-03-17,Shop1,4624.36
2015-03-16,Shop1,4041.9
2015-03-14,Shop1,9781.06
2015-03-13,Shop1,3045.59
2015-03-12,Shop1,6699.03
2015-03-11,Shop1,8067.37
2015-03-10,Shop1,3578.38
2015-03-09,Shop1,4532.53
2015-03-07,Shop1,4261.88
2015-03-06,Shop1,3570.08
2015-03-05,Shop1,1851.32
2015-03-04,Shop1,4736.35
2015-03-03,Shop1,1974.79
2015-03-02,Shop1,966.97
2015-02-28,Shop1,3508.38
2015-02-27,Shop1,5944.38
2015-02-26,Shop1,2376.24
2015-02-25,Shop1,3929.14
2015-02-24,Shop1,3249.63
2015-02-23,Shop1,1113.78
2015-02-21,Shop1,4827.77
2015-02-20,Shop1,4660.5
2015-02-19,Shop1,1418.18
2015-02-18,Shop1,3020.64
2015-02-17,Shop1,4009.68
2015-02-16,Shop1,5280.08
2015-02-14,Shop1,6804.06
2015-02-13,Shop1,2752.11
2015-02-12,Shop1,1741.77
2015-02-11,Shop1,3153.95
2015-02-10,Shop1,2455.88
2015-02-09,Shop1,2200.27
2015-02-07,Shop1,4558.43
2015-02-06,Shop1,4841.52
2015-02-05,Shop1,1270.68
2015-02-04,Shop1,3920.15
2015-02-03,Shop1,1560.71
2015-02-02,Shop1,436.06
2015-01-31,Shop1,4664.45
2015-01-30,Shop1,4423.45
2015-01-29,Shop1,1521.22
2015-01-28,Shop1,1137.55
2015-01-27,Shop1,951.55
2015-01-26,Shop1,8435.21
2015-01-24,Shop1,3434.52
2015-01-23,Shop1,5275.76
2015-01-22,Shop1,1238.6
2015-01-21,Shop1,5369.68
2015-01-20,Shop1,3810.54
2015-01-19,Shop1,4932.3
2015-01-17,Shop1,7330.44
2015-01-16,Shop1,3895.42
2015-01-15,Shop1,3512.35
2015-01-14,Shop1,3147.61
2015-01-13,Shop1,5306.97
2015-01-12,Shop1,7845.9
2015-01-10,Shop1,7035.79
2015-01-09,Shop1,2816.97
2015-01-08,Shop1,989.84
2015-01-07,Shop1,1882.68
2015-01-06,Shop1,2619.32
2015-01-05,Shop1,5704.03
2015-01-03,Shop1,1546.73
2015-01-02,Shop1,5593.51
2014-12-31,Shop1,6038.26
2014-12-30,Shop1,5027.77
2014-12-29,Shop1,6796.06
2014-12-27,Shop1,4603.86
2014-12-26,Shop1,3340.12
2014-12-24,Shop1,905.54
2014-12-23,Shop1,2962.92
2014-12-22,Shop1,2753.4
2014-12-20,Shop1,4608.11
2014-12-19,Shop1,4054.84
2014-12-18,Shop1,490.37
2014-12-17,Shop1,4218.6
2014-12-16,Shop1,3954.54
2014-12-15,Shop1,2914.46
2014-12-13,Shop1,2578.39
2014-12-12,Shop1,5504.99
2014-12-11,Shop1,4329.29
2014-12-10,Shop1,2589.98
2014-12-09,Shop1,3711.36
2014-12-08,Shop1,4352.14
2014-12-06,Shop1,7001.6
2014-12-05,Shop1,1832.22
2014-12-04,Shop1,3988.32
2014-12-03,Shop1,2438.71
2014-12-02,Shop1,3162.0
2014-12-01,Shop1,3957.66
2014-11-29,Shop1,4709.9
2014-11-28,Shop1,4614.65
2014-11-26,Shop1,5460.12
2014-11-25,Shop1,5666.34
2014-11-24,Shop1,6869.3
2014-11-22,Shop1,4136.19
2014-11-21,Shop1,6697.27
2014-11-20,Shop1,5721.25
2014-11-19,Shop1,3052.78
2014-11-18,Shop1,7177.66
2014-11-17,Shop1,3219.72
2014-11-15,Shop1,6934.34
2014-11-14,Shop1,5106.27
2014-11-13,Shop1,1902.25
2014-11-12,Shop1,5407.99
2014-11-11,Shop1,4943.93
2014-11-10,Shop1,2373.19
2014-11-08,Shop1,7396.93
2014-11-07,Shop1,5654.26
2014-11-06,Shop1,705.32
2014-11-05,Shop1,4256.53
2014-11-04,Shop1,2422.05
2014-11-03,Shop1,2954.35
2014-11-01,Shop1,6377.26
2014-10-31,Shop1,2601.96
2014-10-30,Shop1,3246.78
2014-10-29,Shop1,2586.16
2014-10-28,Shop1,511.96
2014-10-27,Shop1,5497.4
2014-10-25,Shop1,5736.68
2014-10-24,Shop1,3288.4
2014-10-23,Shop1,3595.5
2014-10-22,Shop1,4003.01
2014-10-21,Shop1,4482.54
2014-10-20,Shop1,2760.77
2014-10-18,Shop1,10225.44
2014-10-17,Shop1,4037.34
2014-10-16,Shop1,5873.35
2014-10-15,Shop1,4859.63
2014-10-14,Shop1,4686.37
2014-10-13,Shop1,2760.07
2014-10-11,Shop1,4030.21
2014-10-10,Shop1,9486.37
2014-10-09,Shop1,3550.28
2014-10-08,Shop1,4770.37
2014-10-07,Shop1,1876.49
2014-10-06,Shop1,6027.95
2014-10-04,Shop1,7629.98
2014-10-03,Shop1,3679.89
2014-10-02,Shop1,2631.83
2014-10-01,Shop1,2441.25
2014-09-30,Shop1,3762.32
2014-09-29,Shop1,1649.43
2014-09-27,Shop1,6336.69
2014-09-26,Shop1,6348.54
2014-09-25,Shop1,2653.36
2014-09-24,Shop1,2587.41
2014-09-23,Shop1,1426.98
2014-09-22,Shop1,5438.67
2014-09-20,Shop1,3714.66
2014-09-19,Shop1,4841.82
2014-09-18,Shop1,3075.38
2014-09-17,Shop1,5122.88
2014-09-16,Shop1,4483.5
2014-09-15,Shop1,3179.56
2014-09-13,Shop1,7249.4
2014-09-12,Shop1,4563.34
2014-09-11,Shop1,1993.76
2014-09-10,Shop1,3399.31
2014-09-09,Shop1,2638.68
2014-09-08,Shop1,2303.69
2014-09-06,Shop1,3604.99
2014-09-05,Shop1,4412.58
2014-09-04,Shop1,2833.05
2014-09-03,Shop1,5499.48
2014-09-02,Shop1,2869.07
2014-08-30,Shop1,1743.67
2014-08-29,Shop1,4132.72
2014-08-28,Shop1,1965.16
2014-08-27,Shop1,4760.4
2014-08-26,Shop1,5194.75
2014-08-25,Shop1,6157.35
2014-08-23,Shop1,4744.34
2014-08-22,Shop1,6409.94
2014-08-21,Shop1,5075.48
2014-08-20,Shop1,3263.6
2014-08-19,Shop1,8804.6
2014-08-18,Shop1,870.41
2014-08-16,Shop1,5086.84
2014-08-15,Shop1,3243.1
2014-08-14,Shop1,4449.93
2014-08-13,Shop1,2172.97
2014-08-12,Shop1,5662.57
2014-08-11,Shop1,2593.23
2014-08-09,Shop1,3197.23
2014-08-08,Shop1,5071.17
2014-08-07,Shop1,3697.24
2014-08-06,Shop1,3058.21
2014-08-05,Shop1,2194.97
2014-08-04,Shop1,2325.26
2014-08-02,Shop1,6108.82
2014-08-01,Shop1,2702.32
2014-07-31,Shop1,2979.76
2014-07-30,Shop1,4263.02
2014-07-29,Shop1,3755.77
2014-07-28,Shop1,1611.27
2014-07-26,Shop1,5042.32
2014-07-25,Shop1,6591.92
2014-07-24,Shop1,2921.77
2014-07-23,Shop1,7801.68
2014-07-22,Shop1,7174.96
2014-07-21,Shop1,3787.96
2014-07-19,Shop1,2516.39
2014-07-18,Shop1,2687.51
2014-07-17,Shop1,1847.6
2014-07-16,Shop1,2795.22
2014-07-15,Shop1,1436.9
2014-07-14,Shop1,5400.92
2014-07-12,Shop1,5476.59
2014-07-11,Shop1,2387.72
2014-07-10,Shop1,3488.58
2014-07-09,Shop1,5196.62
2014-07-08,Shop1,4493.76
2014-07-07,Shop1,8001.11
2014-07-05,Shop1,4112.23
2014-07-03,Shop1,3976.13
2014-07-02,Shop1,5994.75
2014-07-01,Shop1,6228.01
2014-06-30,Shop1,6817.51
2014-06-28,Shop1,2899.79
2014-06-27,Shop1,3808.67
2014-06-26,Shop1,3067.72
2014-06-25,Shop1,3285.88
2014-06-24,Shop1,2986.04
2014-06-23,Shop1,5545.4
2014-06-21,Shop1,8335.78
2014-06-20,Shop1,7459.31
2014-06-19,Shop1,3894.41
2014-06-18,Shop1,3423.13
2014-06-17,Shop1,4361.66
2014-06-16,Shop1,3796.59
2014-06-14,Shop1,6205.11
2014-06-13,Shop1,2506.84
2014-06-12,Shop1,2947.72
2014-06-11,Shop1,1461.11
2014-06-10,Shop1,1557.73
2014-06-09,Shop1,2947.76
2014-06-07,Shop1,2539.69
2014-06-06,Shop1,6911.83
2014-06-05,Shop1,5624.38
2014-06-04,Shop1,4444.45
2014-06-03,Shop1,1477.3
2014-06-02,Shop1,3830.98
2014-05-31,Shop1,3472.65
2014-05-30,Shop1,5418.31
2014-05-29,Shop1,5954.34
2014-05-28,Shop1,4251.86
2014-05-27,Shop1,9633.69
2014-05-24,Shop1,10453.93
2014-05-23,Shop1,7547.02
2014-05-22,Shop1,5580.44
2014-05-21,Shop1,5999.77
2014-05-20,Shop1,1467.28
2014-05-19,Shop1,8177.83
2014-05-17,Shop1,9633.01
2014-05-16,Shop1,3847.63
2014-05-15,Shop1,4946.42
2014-05-14,Shop1,5289.51
2014-05-13,Shop1,7936.29
2014-05-12,Shop1,5631.06
2014-05-10,Shop1,6578.89
2014-05-09,Shop1,8894.99
2014-05-08,Shop1,768.2
2014-05-07,Shop1,5248.79
2014-05-06,Shop1,4208.57
2014-05-05,Shop1,7693.38
2014-05-03,Shop1,4929.62
2014-05-02,Shop1,8692.03
2014-05-01,Shop1,5026.95
2014-04-30,Shop1,4066.48
2014-04-29,Shop1,5255.33
2014-04-28,Shop1,3882.51
2014-04-26,Shop1,12086.13
2014-04-25,Shop1,8160.93
2014-04-24,Shop1,1979.74
2014-04-23,Shop1,4384.79
2014-04-22,Shop1,5156.46
2014-04-21,Shop1,10771.27
2014-04-19,Shop1,4561.94
2014-04-18,Shop1,6599.21
2014-04-17,Shop1,1542.49
2014-04-16,Shop1,2643.57
2014-04-15,Shop1,4717.89
2014-04-14,Shop1,6632.13
2014-04-12,Shop1,5647.33
2014-04-11,Shop1,2970.4
2014-04-10,Shop1,2397.37
2014-04-09,Shop1,2582.78
2014-04-08,Shop1,971.5
2014-04-07,Shop1,3412.34
2014-04-05,Shop1,8440.59
2014-04-04,Shop1,2884.01
2014-04-03,Shop1,2500.99
2014-04-02,Shop1,1803.52
2014-04-01,Shop1,3039.9
2014-03-31,Shop1,4079.07
2014-03-29,Shop1,6955.25
2014-03-28,Shop1,4505.64
2014-03-27,Shop1,1567.99
2014-03-26,Shop1,3661.34
2014-03-25,Shop1,3112.29
2014-03-24,Shop1,4244.82
2014-03-22,Shop1,6696.21
2014-03-21,Shop1,3646.37
2014-03-20,Shop1,3886.08
2014-03-19,Shop1,6443.75
2014-03-18,Shop1,2053.75
2014-03-17,Shop1,4104.07
2014-03-15,Shop1,9223.8
2014-03-14,Shop1,5578.51
2014-03-13,Shop1,3109.19
2014-03-12,Shop1,2215.03
2014-03-11,Shop1,4403.93
2014-03-10,Shop1,5994.53
2014-03-08,Shop1,4718.11
2014-03-07,Shop1,5416.16
2014-03-06,Shop1,3696.66
2014-03-05,Shop1,3408.47
2014-03-04,Shop1,4521.72
2014-03-03,Shop1,2976.16
2014-03-01,Shop1,8013.88
2014-02-28,Shop1,5352.97
2014-02-27,Shop1,2841.89
2014-02-26,Shop1,3360.56
2014-02-25,Shop1,3854.79
2014-02-24,Shop1,4448.97
2014-02-22,Shop1,8840.62
2014-02-21,Shop1,2883.81
2014-02-20,Shop1,5375.82
2014-02-19,Shop1,5555.83
2014-02-18,Shop1,3542.64
2014-02-17,Shop1,3628.92
2014-02-15,Shop1,3863.65
2014-02-14,Shop1,5289.46
2014-02-12,Shop1,4677.99
2014-02-11,Shop1,1972.4
2014-02-10,Shop1,5047.77
2014-02-08,Shop1,4502.8
2014-02-07,Shop1,3581.8
2014-02-06,Shop1,544.34
2014-02-05,Shop1,1420.3
2014-02-04,Shop1,4003.19
2014-02-03,Shop1,2207.63
2014-02-01,Shop1,3504.77
2014-01-31,Shop1,7050.26
2014-01-30,Shop1,1257.28
2014-01-29,Shop1,3551.14
2014-01-28,Shop1,3611.11
2014-01-27,Shop1,3049.88
2014-01-25,Shop1,4467.94
2014-01-24,Shop1,3894.22
2014-01-23,Shop1,2679.4
2014-01-22,Shop1,1488.57
2014-01-21,Shop1,1821.83
2014-01-20,Shop1,5180.39
2014-01-18,Shop1,6392.64
2014-01-17,Shop1,8543.21
2014-01-16,Shop1,2051.05
2014-01-15,Shop1,5384.52
2014-01-14,Shop1,4575.95
2014-01-13,Shop1,7146.89
2014-01-11,Shop1,6466.88
2014-01-10,Shop1,3935.04
2014-01-09,Shop1,2109.26
2014-01-08,Shop1,6892.54
2014-01-07,Shop1,2908.13
2014-01-06,Shop1,2118.31
2014-01-04,Shop1,5698.8
2014-01-03,Shop1,2243.34
2014-01-02,Shop1,4018.41
2013-12-31,Shop1,4337.76
2013-12-30,Shop1,5218.49
2013-12-28,Shop1,3876.92
2013-12-27,Shop1,6286.78
2013-12-26,Shop1,3190.14
2013-12-24,Shop1,694.66
2013-12-23,Shop1,2924.43
2013-12-21,Shop1,4230.25
2013-12-20,Shop1,5038.74
2013-12-19,Shop1,1498.03
2013-12-18,Shop1,5203.4
2013-12-17,Shop1,2026.74
2013-12-16,Shop1,3481.83
2013-12-14,Shop1,6062.54
2013-12-13,Shop1,7505.1
2013-12-12,Shop1,1573.5
2013-12-11,Shop1,3748.44
2013-12-10,Shop1,1568.1
2013-12-09,Shop1,5678.75
2013-12-07,Shop1,2215.87
2013-12-06,Shop1,4175.85
2013-12-05,Shop1,3643.2
2013-12-04,Shop1,4807.73
2013-12-03,Shop1,946.56
2013-12-02,Shop1,1363.01
2013-11-30,Shop1,5179.1
2013-11-29,Shop1,2512.23
2013-11-27,Shop1,5565.58
2013-11-26,Shop1,4689.83
2013-11-25,Shop1,6405.74
2013-11-23,Shop1,6727.34
2013-11-22,Shop1,1573.73
2013-11-21,Shop1,3417.59
2013-11-20,Shop1,3718.85
2013-11-19,Shop1,4136.65
2013-11-18,Shop1,3839.91
2013-11-16,Shop1,4981.41
2013-11-15,Shop1,3422.62
2013-11-14,Shop1,1600.25
2013-11-13,Shop1,3785.41
2013-11-12,Shop1,2261.18
2013-11-11,Shop1,391.8
2013-11-09,Shop1,11115.23
2013-11-08,Shop1,3103.17
2013-11-07,Shop1,1910.27
2013-11-06,Shop1,3308.14
2013-11-05,Shop1,6161.49
2013-11-04,Shop1,4029.13
2013-11-02,Shop1,5792.49
2013-11-01,Shop1,2437.42
2013-10-31,Shop1,1044.73
2013-10-30,Shop1,4454.63
2013-10-29,Shop1,2904.31
2013-10-28,Shop1,2340.52
2013-10-26,Shop1,5212.06
2013-10-25,Shop1,2795.22
2013-10-24,Shop1,3643.08
2013-10-23,Shop1,1657.09
2013-10-22,Shop1,1170.88
2013-10-21,Shop1,6341.89
2013-10-19,Shop1,3852.25
2013-10-18,Shop1,2384.71
2013-10-17,Shop1,4031.09
2013-10-16,Shop1,7045.68
2013-10-15,Shop1,2147.28
2013-10-14,Shop1,7052.13
2013-10-12,Shop1,6499.25
2013-10-11,Shop1,5039.68
2013-10-10,Shop1,2600.37
2013-10-09,Shop1,5353.72
2013-10-08,Shop1,2118.54
2013-10-07,Shop1,770.93
2013-10-05,Shop1,9587.85
2013-10-04,Shop1,5291.81
2013-10-03,Shop1,1274.84
2013-10-02,Shop1,5251.82
2013-10-01,Shop1,2097.84
2013-09-30,Shop1,3654.92
2013-09-28,Shop1,2591.41
2013-09-27,Shop1,3448.92
2013-09-26,Shop1,4390.47
2013-09-25,Shop1,4326.88
2013-09-24,Shop1,6823.34
2013-09-23,Shop1,1978.19
2013-09-21,Shop1,5600.1
2013-09-20,Shop1,3504.88
2013-09-19,Shop1,5178.2
2013-09-18,Shop1,3557.07
2013-09-17,Shop1,4952.3
2013-09-16,Shop1,5697.38
2013-09-14,Shop1,8002.56
2013-09-13,Shop1,6761.73
2013-09-12,Shop1,4232.97
2013-09-11,Shop1,1696.7
2013-09-10,Shop1,3877.81
2013-09-09,Shop1,2467.06
2013-09-07,Shop1,4757.14
2013-09-06,Shop1,2176.96
2013-09-05,Shop1,2626.7
2013-09-04,Shop1,2635.85
2013-09-03,Shop1,2601.23
2013-08-31,Shop1,7364.14
2013-08-30,Shop1,7669.0
2013-08-29,Shop1,4919.93
2013-08-28,Shop1,4740.55
2013-08-27,Shop1,6017.45
2013-08-26,Shop1,5381.87
2013-08-24,Shop1,4011.04
2013-08-23,Shop1,5590.94
2013-08-22,Shop1,1512.6
2013-08-21,Shop1,3800.32
2013-08-20,Shop1,4629.09
2013-08-19,Shop1,5134.55
2013-08-17,Shop1,6553.78
2013-08-16,Shop1,8015.06
2013-08-15,Shop1,2593.71
2013-08-14,Shop1,3562.41
2013-08-13,Shop1,3452.91
2013-08-12,Shop1,3357.08
2013-08-10,Shop1,4130.8
2013-08-09,Shop1,3733.12
2013-08-08,Shop1,2287.03
2013-08-07,Shop1,4613.25
2013-08-06,Shop1,5342.03
2013-08-05,Shop1,2825.85
2013-08-03,Shop1,6457.58
2013-08-02,Shop1,3527.69
2013-08-01,Shop1,2387.66
2013-07-31,Shop1,4451.32
2013-07-30,Shop1,2092.19
2013-07-29,Shop1,5560.47
2013-07-27,Shop1,4591.72
2013-07-26,Shop1,5914.32
2013-07-25,Shop1,9476.56
2013-07-24,Shop1,3984.39
2013-07-23,Shop1,4176.53
2013-07-22,Shop1,6289.0
2013-07-20,Shop1,2465.29
2013-07-19,Shop1,5040.69
2013-07-18,Shop1,2147.84
2013-07-17,Shop1,5527.93
2013-07-16,Shop1,9565.79
2013-07-15,Shop1,2712.74
2013-07-13,Shop1,6816.46
2013-07-12,Shop1,5502.16
2013-07-11,Shop1,5744.25
2013-07-10,Shop1,8154.93
2013-07-09,Shop1,3538.26
2013-07-08,Shop1,8530.6
2013-07-06,Shop1,6411.87
2013-07-05,Shop1,3403.51
2013-07-03,Shop1,5263.49
2013-07-02,Shop1,4633.85
2013-07-01,Shop1,3744.66
2013-06-29,Shop1,7562.4
2013-06-28,Shop1,4664.03
2013-06-27,Shop1,4122.3
2013-06-26,Shop1,5839.48
2013-06-25,Shop1,3228.1
2013-06-24,Shop1,982.01
2013-06-22,Shop1,4504.11
2013-06-21,Shop1,8053.42
2013-06-20,Shop1,2238.66
2013-06-19,Shop1,2893.62
2013-06-18,Shop1,4568.36
2013-06-17,Shop1,7972.21
2013-06-15,Shop1,5513.01
2013-06-14,Shop1,4553.49
2013-06-13,Shop1,5103.75
2013-06-12,Shop1,3537.34
2013-06-11,Shop1,1739.39
2013-06-10,Shop1,5871.88
2013-06-08,Shop1,1457.47
2013-06-07,Shop1,3527.86
2013-06-06,Shop1,1978.95
2013-06-05,Shop1,7546.68
2013-06-04,Shop1,6412.19
2013-06-03,Shop1,6072.05
2013-06-01,Shop1,4003.87
2013-05-31,Shop1,2733.1
2013-05-30,Shop1,3188.56
2013-05-29,Shop1,3319.1
2013-05-28,Shop1,3451.99
2013-05-25,Shop1,5069.73
2013-05-24,Shop1,5459.09
2013-05-23,Shop1,2510.46
2013-05-22,Shop1,5999.84
2013-05-21,Shop1,1275.46
2013-05-20,Shop1,1554.35
2013-05-18,Shop1,2986.47
2013-05-17,Shop1,5868.99
2013-05-16,Shop1,5403.49
2013-05-15,Shop1,4931.31
2013-05-14,Shop1,3221.76
2013-05-13,Shop1,2913.73
2013-05-11,Shop1,4285.75
2013-05-10,Shop1,4124.67
2013-05-09,Shop1,4343.93
2013-05-08,Shop1,2439.65
2013-05-07,Shop1,4716.8
2013-05-06,Shop1,4522.18
2013-05-04,Shop1,6436.84
2013-05-03,Shop1,6928.0
2013-05-02,Shop1,2241.15
2013-05-01,Shop1,2939.69
2013-04-30,Shop1,2908.65
2013-04-29,Shop1,4985.85
2013-04-27,Shop1,6015.23
2013-04-26,Shop1,4603.51
2013-04-25,Shop1,3159.71
2013-04-24,Shop1,2522.7
2013-04-23,Shop1,6299.09
2013-04-22,Shop1,6513.42
2013-04-20,Shop1,9231.22
2013-04-19,Shop1,3239.27
2013-04-18,Shop1,2859.1
2013-04-17,Shop1,3171.67
2013-04-16,Shop1,1498.13
2013-04-15,Shop1,2914.44
2013-04-13,Shop1,5499.24
2013-04-12,Shop1,7253.55
2013-04-11,Shop1,1099.84
2013-04-10,Shop1,3227.86
2013-04-09,Shop1,1351.74
2013-04-08,Shop1,5685.94
2013-04-06,Shop1,5101.9
2013-04-05,Shop1,6425.01
2013-04-04,Shop1,2883.01
2013-04-03,Shop1,5040.64
2013-04-02,Shop1,3368.0
2013-04-01,Shop1,4046.34
2013-03-30,Shop1,7640.42
2013-03-29,Shop1,7486.91
2013-03-28,Shop1,5255.22
2013-03-27,Shop1,2460.07
2013-03-26,Shop1,6428.71
2013-03-25,Shop1,4052.19
2013-03-23,Shop1,7126.75
2013-03-22,Shop1,4685.84
2013-03-21,Shop1,2162.55
2013-03-20,Shop1,7752.28
2013-03-19,Shop1,3939.7
2013-03-18,Shop1,4088.05
2013-03-16,Shop1,7578.59
2013-03-15,Shop1,5710.75
2013-03-14,Shop1,2540.29
2013-03-13,Shop1,7020.25
2013-03-12,Shop1,3405.68
2013-03-11,Shop1,2699.79
2013-03-09,Shop1,7025.05
2013-03-08,Shop1,2663.83
2013-03-07,Shop1,4984.07
2013-03-06,Shop1,3434.48
2013-03-05,Shop1,5128.72
2013-03-04,Shop1,2540.79
2013-03-02,Shop1,5610.87
2013-03-01,Shop1,4479.18
2013-02-28,Shop1,2651.43
2013-02-27,Shop1,3036.77
2013-02-26,Shop1,5409.73
2013-02-25,Shop1,2570.97
2013-02-23,Shop1,4001.08
2013-02-22,Shop1,2941.88
2013-02-21,Shop1,1650.3
2013-02-20,Shop1,1223.69
2013-02-19,Shop1,3987.83
2013-02-18,Shop1,5052.56
2013-02-16,Shop1,4742.04
2013-02-15,Shop1,8159.16
2013-02-14,Shop1,2598.65
2013-02-13,Shop1,6701.73
2013-02-12,Shop1,2871.22
2013-02-11,Shop1,2361.88
2013-02-09,Shop1,2192.71
2013-02-08,Shop1,6943.24
2013-02-07,Shop1,1275.79
2013-02-06,Shop1,1572.77
2013-02-05,Shop1,2957.0
2013-02-04,Shop1,1469.04
2013-02-02,Shop1,2975.45
2013-02-01,Shop1,5217.83
2013-01-31,Shop1,3024.63
2013-01-30,Shop1,4478.63
2013-01-29,Shop1,3743.75
2013-01-28,Shop1,5080.53
2013-01-26,Shop1,4018.32
2013-01-25,Shop1,2986.81
2013-01-24,Shop1,2737.52
2013-01-23,Shop1,795.58
2013-01-22,Shop1,3451.3
2013-01-21,Shop1,4336.3
2013-01-19,Shop1,4499.35
2013-01-18,Shop1,3235.67
2013-01-17,Shop1,5723.65
2013-01-16,Shop1,5336.78
2013-01-15,Shop1,4842.61
2013-01-14,Shop1,2494.87
2013-01-12,Shop1,2893.41
2013-01-11,Shop1,5359.4909
2013-01-10,Shop1,3927.45
2013-01-09,Shop1,3558.06
2013-01-08,Shop1,5637.46
2013-01-07,Shop1,2586.36
2013-01-05,Shop1,6505.65
2013-01-04,Shop1,12401.68
2013-01-03,Shop1,5302.24
2013-01-02,Shop1,5110.08
2012-12-31,Shop1,1547.37
2012-12-29,Shop1,4200.69
2012-12-28,Shop1,5034.74
2012-12-27,Shop1,5530.85
2012-12-26,Shop1,4799.86
2012-12-24,Shop1,1031.94
2012-12-22,Shop1,5520.46
2012-12-21,Shop1,5356.16
2012-12-20,Shop1,3926.66
2012-12-19,Shop1,4370.5
2012-12-18,Shop1,5644.68
2012-12-17,Shop1,3954.85
2012-12-15,Shop1,4801.73
2012-12-14,Shop1,8084.55
2012-12-13,Shop1,1471.46
2012-12-12,Shop1,2068.59
2012-12-11,Shop1,5207.07
2012-12-10,Shop1,3141.14
2012-12-08,Shop1,5857.87
2012-12-07,Shop1,3366.38
2012-12-06,Shop1,1987.61
2012-12-05,Shop1,4894.15
2012-12-04,Shop1,2314.79
